"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"15 000 грн","ЖК вул. Петра Калнишевського (Михайла Майорова), 7 (5а)","Мінський","Оболонський","1 кімната","38 / 22 / 7 м²","поверх 15 з 25","спец. проект","монолітно-каркасний","сьогодні о 20:42"
"7 000 грн","Бортничі","Дарницький","Київ","1 кімната","34 / 17 / 7 м²","поверх 4 з 5","гостинка","цегляний будинок","сьогодні о 05:20"
"9 000 грн","Борщагівка","Святошинський","Київ","1 кімната","30 / 15 / 5 м²","поверх 6 з 9","гостинка","панельні","сьогодні о 12:51"
"9 000 грн","Борщагівка","Святошинський","Київ","1 кімната","33 / 18 / 8 м²","поверх 2 з 16","БПС","утеплена панель","сьогодні о 17:14"
"16 000 грн","мкрн Позняки-4а","Позняки","Дарницький","1 кімната","55 / 18 / 10 м²","поверх 24 з 25","спец. проект","монолітно-каркасний","вчора о 15:03"
"12 000 грн","Оболонь","Оболонський","Київ","1 кімната","36 / 19 / 7 м²","поверх 4 з 9","гостинка","утеплена панель","сьогодні о 05:09"
"18 500 грн","ЖК просп. Правди","Подільський","Київ","1 кімната","45 / 18 / 20 м²","поверх 11 з 25","","","сьогодні о 09:28"
"13 500 грн","Берковець","Святошинський","Київ","1 кімната","39 / 20 / 9 м²","поверх 3 з 5","цегляний будинок","","сьогодні о 10:33"
"16 000 грн","ЖК Венеція","Теремки-2","Голосіївський","1 кімната","51.8 / 30 / 21.8 м²","поверх 6 з 22","спец. проект","монолітно-каркасний","сьогодні о 10:02"
"13 000 грн","Голосіїво","Голосіївський","Київ","1 кімната","42 / 30 / 5 м²","поверх 4 з 5","хрущівка","цегляний будинок","вчора о 13:11"
"45 960 грн","Нижній Печерськ","Печерський","Київ","1 кімната","43 / 18 / 10 м²","поверх 7 з 18","","","сьогодні о 10:04"
"21 000 грн","ЖК Rybalsky","Рибальський острів","Подільський","1 кімната","50 / 1 / 1 м²","поверх 7 з 12","спец. проект","монолітно-каркасний","сьогодні о 08:31"
"8 000 грн","ЖК пров. Моторний, 11","Багринова гора","Голосіївський","1 кімната","42 / 19 / 10 м²","поверх 17 з 25","спец. проект","панельні","вчора о 20:14"
"10 500 грн","Стара Дарниця","Дніпровський","Київ","1 кімната","40 / 18 / 9 м²","поверх 13 з 14","спец. проект","цегляний будинок","сьогодні о 10:17"
"9 000 грн","Нижній Печерськ","Печерський","Київ","1 кімната","38 / 18 / 9 м²","поверх 5 з 9","спец. проект","цегляний будинок","сьогодні о 12:36"
"12 000 грн","ЖК вул. Булгакова, 13","Борщагівка","Святошинський","1 кімната","47 / 20 / 12 м²","поверх 12 з 19","спец. проект","монолітно-каркасний","вчора о 17:15"
"15 000 грн","Київ","","","1 кімната","43 / 1 / 1 м²","поверх 14 з 16","","","сьогодні о 08:31"
"20 000 грн","ЖК вул. Канальна, 8","Дарницький","Київ","1 кімната","45.2 / 16 / 17 м²","поверх 19 з 24","","","вчора о 17:08"
"20 000 грн","ЖК просп. Правди","Виноградар","Подільський","1 кімната","40 / 25 / 15 м²","поверх 9 з 25","цегляний будинок","","вчора о 14:58"
"","","","","","","","","",""
"9 500 грн","ЖК Крістер Град","Мостицький масив","Подільський","1 кімната","43 / 19 / 12 м²","поверх 22 з 25","АППС","утеплена панель","10 січня"
"12 000 грн","Берковець","Подільський","Київ","1 кімната","26 / 14 / 6 м²","поверх 2 з 4","","","сьогодні о 09:40"
"15 000 грн","ЖК Нова Англія","Голосіїво","Голосіївський","1 кімната","41.5 / 14 / 18 м²","поверх 19 з 19","спец. проект","панельні","вчора о 19:46"
"13 000 грн","Деміївка","Голосіївський","Київ","1 кімната","35 / 18 / 7 м²","поверх 2 з 16","БПС","утеплена панель","вчора о 12:49"
"10 000 грн","ЖК MANCHESTER PARK","Бортничі","Солом'янський","1 кімната","22 / 14 / 6 м²","поверх 3 з 4","","","сьогодні о 09:40"
"8 000 грн","Борщагівка","Святошинський","Київ","1 кімната","25 / 11 / 5 м²","поверх 19 з 25","","","сьогодні о 18:35"
"10 000 грн","ЖК Ревуцький","Осокорки","Дарницький","1 кімната","25 / 14 / 5 м²","поверх 13 з 25","","","сьогодні о 17:48"
"34 470 грн","Київ","","","1 кімната","55 / 20 / 18 м²","поверх 23 з 36","","","сьогодні о 14:33"
"10 000 грн","ЖК Крістер Град","Подільський","Київ","1 кімната","53 / 19 / 12 м²","поверх 17 з 25","","","сьогодні о 17:48"
"13 000 грн","ЖК вул. Борщагівська, 208","Шулявка","Солом'янський","1 кімната","55 / 18 / 20 м²","поверх 13 з 20","спец. проект","монолітно-каркасний","сьогодні о 08:48"
"29 000 грн","ЖК Сонячна Рів'єра","Лівобережний масив","Дніпровський","1 кімната","56 / 20 / 20 м²","поверх 11 з 30","цегляний будинок","2020","вчора о 16:54"
"13 000 грн","ЖК Кришталеві джерела","Феофанія","Голосіївський","1 кімната","40 / 23 / 10 м²","поверх 4 з 16","","","сьогодні о 10:14"
"16 000 грн","ЖК Лебединий","Позняки","Дарницький","1 кімната","42 / 24 / 16 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","сьогодні о 14:07"
"10 000 грн","Київ","","","1 кімната","30 / 17 / 7 м²","поверх 5 з 9","","","вчора о 18:34"
"12 000 грн","Нова Дарниця","Дарницький","Київ","1 кімната","63 / 30 / 14 м²","поверх 15 з 17","серія КТ","утеплена панель","сьогодні о 11:16"
